"x","y","krill"
-124.45,39.55,9.60046863555908
-124.45,39.45,9.60819721221924
-124.45,39.35,9.61874485015869
-124.45,39.25,9.25318717956543
-124.45,39.15,9.07220077514648
-124.45,39.05,9.5007266998291
-124.45,38.95,9.52684688568115
-124.45,38.85,9.29030227661133
-124.45,38.75,8.99411201477051
-124.45,38.65,8.96523571014404
-124.45,38.55,8.93685626983643
-124.45,38.45,9.04379653930664
-124.45,38.35,9.4863805770874
-124.45,38.25,9.50197315216064
-124.45,38.15,9.90311145782471
-124.45,38.05,9.81311798095703
-124.45,37.95,9.47759532928467
-124.45,37.85,9.42151165008545
-124.45,37.75,9.21452331542969
-124.45,37.65,9.08954048156738
-124.45,37.55,9.06207752227783
-124.45,37.45,9.08036613464355
-124.45,37.35,9.14532947540283
-124.45,37.25,9.14718151092529
-124.35,47.25,4.10906219482422
-124.35,47.15,4.83302402496338
-124.35,47.05,5.28823471069336
-124.35,46.95,5.35639142990112
-124.35,46.85,5.57829523086548
-124.35,46.75,5.4762601852417
-124.35,46.65,5.30196619033813
-124.35,46.55,5.0933575630188
-124.35,46.45,5.14491844177246
-124.35,46.35,5.80660533905029
-124.35,46.25,6.87831974029541
-124.35,46.15,6.68612098693848
-124.35,46.05,6.76170539855957
-124.35,45.95,7.22110795974731
-124.35,45.85,7.35179424285889
-124.35,45.75,7.37725210189819
-124.35,45.65,8.20842456817627
-124.35,45.55,8.44573307037354
-124.35,45.45,7.95245122909546
-124.35,45.35,8.04447174072266
-124.35,45.25,8.02826023101807
-124.35,45.15,8.05795192718506
-124.35,45.05,8.12388610839844
-124.35,44.95,8.12948608398438
-124.35,44.85,7.69091892242432
-124.35,44.75,6.9731068611145
-124.35,44.65,6.13876008987427
-124.35,44.55,5.87199878692627
-124.35,44.45,5.77025413513184
-124.35,44.35,5.70415830612183
-124.35,44.25,5.69969797134399
-124.35,44.15,5.75461530685425
-124.35,44.05,5.79112148284912
-124.35,43.95,5.54022169113159
-124.35,43.85,5.38254737854004
-124.35,43.75,5.28789854049683
-124.35,43.65,4.76625919342041
-124.35,43.55,4.67620277404785
-124.35,43.45,4.41251945495605
-124.35,41.95,5.88058090209961
-124.35,41.85,5.83524894714355
-124.35,41.75,5.22764539718628
-124.35,41.65,7.34037685394287
-124.35,41.55,7.33727645874023
-124.35,41.45,6.85017442703247
-124.35,41.35,6.92445278167725
-124.35,41.25,7.6206693649292
-124.35,41.15,8.05092430114746
-124.35,41.05,8.06715679168701
-124.35,40.95,7.82793807983398
-124.35,40.85,7.29702758789062
-124.35,40.75,5.72017049789429
-124.35,40.65,5.58840608596802
-124.35,40.15,7.42428159713745
-124.35,40.05,9.75243377685547
-124.35,39.95,9.68760585784912
-124.35,39.85,9.74736976623535
-124.35,39.75,9.6580057144165
-124.35,39.65,9.7279691696167
-124.35,39.55,9.78358745574951
-124.35,39.45,9.74033832550049
-124.35,39.35,9.6633882522583
-124.35,39.25,9.11545085906982
-124.35,39.15,8.95949459075928
-124.35,39.05,9.33533191680908
-124.35,38.95,9.51638603210449
-124.35,38.85,9.43431282043457
-124.35,38.75,9.14657115936279
-124.35,38.65,9.15872859954834
-124.35,38.55,8.91684532165527
-124.35,38.45,9.06490135192871
-124.35,38.35,9.69079494476318
-124.35,38.25,9.5164270401001
-124.35,38.15,9.90037059783936
-124.35,38.05,9.80362129211426
-124.35,37.95,9.52011394500732
-124.35,37.85,9.3402738571167
-124.35,37.75,9.22702693939209
-124.35,37.65,9.13694763183594
-124.35,37.55,9.06030654907227
-124.35,37.45,9.04704284667969
-124.35,37.35,9.11894702911377
-124.35,37.25,9.14879894256592
-124.35,37.15,9.18845653533936
-124.25,47.05,4.16085433959961
-124.25,46.95,4.05941200256348
-124.25,46.85,4.96842288970947
-124.25,46.75,5.27386569976807
-124.25,46.65,5.20715284347534
-124.25,46.55,4.90773868560791
-124.25,46.45,4.75689172744751
-124.25,46.35,5.09665298461914
-124.25,46.25,5.13095998764038
-124.25,46.15,5.51944923400879
-124.25,46.05,5.70204162597656
-124.25,45.95,5.63194179534912
-124.25,45.85,5.73021078109741
-124.25,45.75,5.93909072875977
-124.25,45.65,6.50668334960938
-124.25,45.55,6.95826053619385
-124.25,45.45,7.25414943695068
-124.25,45.35,7.69959163665771
-124.25,45.25,7.72096538543701
-124.25,45.15,7.5707106590271
-124.25,45.05,7.19365549087524
-124.25,44.95,6.8103666305542
-124.25,44.85,6.36533260345459
-124.25,44.75,6.18994665145874
-124.25,44.65,6.04209232330322
-124.25,44.55,5.97537183761597
-124.25,44.45,5.90487384796143
-124.25,44.35,5.31884479522705
-124.25,44.25,5.01969718933105
-124.25,44.15,4.74626207351685
-124.25,44.05,4.52741384506226
-124.25,43.95,4.08805418014526
-124.25,43.85,4.10056924819946
-124.25,43.75,3.51685404777527
-124.25,43.65,4.18407106399536
-124.25,41.65,5.74311351776123
-124.25,41.55,5.77126884460449
-124.25,41.45,6.62751388549805
-124.25,41.35,6.42206764221191
-124.25,41.25,5.46842050552368
-124.25,41.15,5.04730987548828
-124.25,41.05,5.26489686965942
-124.25,40.95,5.54704093933105
-124.25,40.85,4.86385202407837
-124.25,40.05,8.85029125213623
-124.25,39.95,9.6563720703125
-124.25,39.85,9.50282096862793
-124.25,39.75,9.65230083465576
-124.25,39.65,9.63779926300049
-124.25,39.55,9.74970436096191
-124.25,39.45,9.74244213104248
-124.25,39.35,9.69969844818115
-124.25,39.25,9.43136882781982
-124.25,39.15,8.81533908843994
-124.25,39.05,9.10400867462158
-124.25,38.95,9.48643207550049
-124.25,38.85,9.46450710296631
-124.25,38.75,9.15627384185791
-124.25,38.65,9.0400390625
-124.25,38.55,9.00573062896729
-124.25,38.45,8.94440841674805
-124.25,38.35,9.6495771408081
-124.25,38.25,9.71914482116699
-124.25,38.15,10.0943651199341
-124.25,38.05,9.79406833648682
-124.25,37.95,9.71642875671387
-124.25,37.85,9.36118507385254
-124.25,37.75,9.39982891082764
-124.25,37.65,9.20485305786133
-124.25,37.55,9.08305835723877
-124.25,37.45,9.00917530059814
-124.25,37.35,9.03557586669922
-124.25,37.25,9.12761306762695
-124.25,37.15,9.21934413909912
-124.25,37.05,9.850417137146
-124.15,46.75,4.43688488006592
-124.15,46.65,4.26062774658203
-124.15,46.55,3.9178192615509
-124.15,46.45,3.36485004425049
-124.15,46.35,4.48949527740479
-124.15,46.25,4.3410120010376
-124.15,46.15,5.29032564163208
-124.15,46.05,6.02839279174805
-124.15,45.95,6.11028909683228
-124.15,45.85,6.41067314147949
-124.15,45.75,6.7098798751831
-124.15,45.65,6.74585580825806
-124.15,45.55,6.43039608001709
-124.15,45.45,6.39250469207764
-124.15,45.35,5.91094636917114
-124.15,45.25,6.34724712371826
-124.15,45.15,6.29897212982178
-124.15,45.05,5.92299556732178
-124.15,44.95,5.69975185394287
-124.15,44.85,4.83981323242188
-124.15,44.75,4.60549020767212
-124.15,44.65,4.70482540130615
-124.15,44.55,4.48667192459106
-124.15,44.45,4.38065433502197
-124.15,44.35,4.31680965423584
-124.15,41.45,5.68468523025513
-124.15,41.35,4.78350973129272
-124.15,41.25,5.28305101394653
-124.15,39.95,8.00830078125
-124.15,39.85,9.37223815917969
-124.15,39.75,9.59173011779785
-124.15,39.65,9.41319751739502
-124.15,39.55,9.68347358703613
-124.15,39.45,9.71180534362793
-124.15,39.35,9.72120952606201
-124.15,39.25,9.51588726043701
-124.15,39.15,9.36617851257324
-124.15,39.05,9.40155601501465
-124.15,38.95,9.44327926635742
-124.15,38.85,9.49628639221191
-124.15,38.75,9.39844989776611
-124.15,38.65,9.29297256469727
-124.15,38.55,9.24821186065674
-124.15,38.45,9.16208648681641
-124.15,38.35,9.66738319396973
-124.15,38.25,9.96374130249023
-124.15,38.15,10.0542964935303
-124.15,38.05,10.0107946395874
-124.15,37.95,9.77825832366943
-124.15,37.85,9.49709320068359
-124.15,37.75,9.55388164520264
-124.15,37.65,9.17142677307129
-124.15,37.55,9.06863021850586
-124.15,37.45,8.97628021240234
-124.15,37.35,8.97262859344482
-124.15,37.25,9.12750244140625
-124.15,37.15,9.66475772857666
-124.15,37.05,9.83307266235352
-124.15,36.95,9.82757091522217
-124.05,46.65,4.32510805130005
-124.05,46.55,6.69015741348267
-124.05,46.45,6.97349309921265
-124.05,46.15,4.53417491912842
-124.05,46.05,5.2430682182312
-124.05,45.95,4.50388288497925
-124.05,45.85,4.83440351486206
-124.05,45.75,5.16280841827393
-124.05,45.65,5.79701328277588
-124.05,45.55,4.68201732635498
-124.05,45.45,4.55773544311523
-124.05,45.35,4.5010199546814
-124.05,45.25,4.41342926025391
-124.05,45.15,4.3935170173645
-124.05,45.05,4.44140672683716
-124.05,39.85,7.39761066436768
-124.05,39.75,8.55435276031494
-124.05,39.65,9.38693046569824
-124.05,39.55,9.46949291229248
-124.05,39.45,9.3464527130127
-124.05,39.35,9.12918281555176
-124.05,39.25,9.0915412902832
-124.05,39.15,9.32462501525879
-124.05,39.05,9.48495483398438
-124.05,38.95,9.54868030548096
-124.05,38.85,9.34835720062256
-124.05,38.75,9.4501895904541
-124.05,38.65,9.46173858642578
-124.05,38.55,9.37970352172852
-124.05,38.45,9.20183563232422
-124.05,38.35,9.4632396697998
-124.05,38.25,10.20192527771
-124.05,38.15,10.1043758392334
-124.05,38.05,9.99090957641602
-124.05,37.95,10.0064239501953
-124.05,37.85,9.5700216293335
-124.05,37.75,9.78786468505859
-124.05,37.65,9.31454277038574
-124.05,37.55,9.03194046020508
-124.05,37.45,9.03263092041016
-124.05,37.35,8.98218059539795
-124.05,37.25,9.12993621826172
-124.05,37.15,9.68704032897949
-124.05,37.05,9.8512773513794
-124.05,36.95,9.83053112030029
-124.05,36.85,9.82062149047852
-123.95,39.75,6.70718336105347
-123.95,39.65,8.28990364074707
-123.95,39.55,8.58920097351074
-123.95,39.45,7.97886037826538
-123.95,39.35,7.78875303268433
-123.95,39.25,7.51464509963989
-123.95,39.15,8.46467971801758
-123.95,39.05,8.58588695526123
-123.95,38.95,9.15259075164795
-123.95,38.85,9.43316745758057
-123.95,38.75,9.33205699920654
-123.95,38.65,9.43584156036377
-123.95,38.55,9.48026466369629
-123.95,38.45,9.66243171691895
-123.95,38.35,9.72119617462158
-123.95,38.25,9.99895858764648
-123.95,38.15,10.1068172454834
-123.95,38.05,10.1104249954224
-123.95,37.95,9.7614574432373
-123.95,37.85,9.67507266998291
-123.95,37.75,10.0739459991455
-123.95,37.65,9.68305015563965
-123.95,37.55,8.99183464050293
-123.95,37.45,9.05866241455078
-123.95,37.35,9.00794506072998
-123.95,37.25,9.19944667816162
-123.95,37.15,9.7392406463623
-123.95,37.05,9.87866973876953
-123.95,36.95,9.84054660797119
-123.95,36.85,9.74739170074463
-123.95,36.75,9.6962833404541
-123.95,36.65,9.4601240158081
-123.85,39.55,6.49840402603149
-123.85,39.45,6.30466270446777
-123.85,39.25,5.8133487701416
-123.85,39.15,5.39115905761719
-123.85,39.05,6.87121915817261
-123.85,38.95,6.96268320083618
-123.85,38.85,8.53564262390137
-123.85,38.75,9.49695014953613
-123.85,38.65,9.605149269104
-123.85,38.55,9.4451847076416
-123.85,38.45,9.47101402282715
-123.85,38.35,9.50598621368408
-123.85,38.25,9.5321798324585
-123.85,38.15,9.80364227294922
-123.85,38.05,10.0958395004272
-123.85,37.95,9.81844139099121
-123.85,37.85,9.81088638305664
-123.85,37.75,10.1674528121948
-123.85,37.65,9.86200904846191
-123.85,37.55,9.2136287689209
-123.85,37.45,9.26824855804443
-123.85,37.35,9.21285438537598
-123.85,37.25,9.53639984130859
-123.85,37.15,9.9521074295044
-123.85,37.05,9.90421772003174
-123.85,36.95,9.79275321960449
-123.85,36.85,9.71865272521973
-123.85,36.75,9.7122974395752
-123.85,36.65,9.46449184417725
-123.85,36.55,9.08715438842773
-123.85,36.45,9.05393695831299
-123.75,38.85,6.40911436080933
-123.75,38.75,8.4629077911377
-123.75,38.65,9.42443561553955
-123.75,38.55,9.55309104919434
-123.75,38.45,9.38740921020508
-123.75,38.35,9.4290189743042
-123.75,38.25,9.0730504989624
-123.75,38.15,9.30576133728027
-123.75,38.05,9.9784631729126
-123.75,37.95,9.82091808319092
-123.75,37.85,9.78292846679688
-123.75,37.75,10.2508888244629
-123.75,37.65,9.9672966003418
-123.75,37.55,9.589186668396
-123.75,37.45,9.25080585479736
-123.75,37.35,9.26983070373535
-123.75,37.25,9.75410175323486
-123.75,37.15,9.94569873809814
-123.75,37.05,10.022723197937
-123.75,36.95,9.73377227783203
-123.75,36.85,9.68237972259521
-123.75,36.75,9.71351337432861
-123.75,36.65,9.63756084442139
-123.75,36.55,9.1648588180542
-123.75,36.45,9.08707046508789
-123.75,36.35,9.07456016540527
-123.65,38.85,7.80376052856445
-123.65,38.75,6.59207963943481
-123.65,38.65,8.50591659545898
-123.65,38.55,8.93957328796387
-123.65,38.45,9.48622417449951
-123.65,38.35,9.38575553894043
-123.65,38.25,9.36953830718994
-123.65,38.15,9.28953838348389
-123.65,38.05,9.95145797729492
-123.65,37.95,9.78196144104004
-123.65,37.85,9.77113819122314
-123.65,37.75,10.1906175613403
-123.65,37.65,10.0271797180176
-123.65,37.55,9.83735275268555
-123.65,37.45,9.28488540649414
-123.65,37.35,9.30304336547852
-123.65,37.25,9.81873798370361
-123.65,37.15,9.94200611114502
-123.65,37.05,9.91200733184814
-123.65,36.95,9.88793659210205
-123.65,36.85,9.73026847839355
-123.65,36.75,9.66647720336914
-123.65,36.65,9.64726638793945
-123.65,36.55,9.60121917724609
-123.65,36.45,9.41530799865723
-123.65,36.35,9.13099193572998
-123.65,36.25,9.16353225708008
-123.55,38.75,6.27826833724976
-123.55,38.65,6.96270799636841
-123.55,38.55,8.32452392578125
-123.55,38.45,8.90471076965332
-123.55,38.35,8.85957908630371
-123.55,38.25,9.290846824646
-123.55,38.15,9.36758136749268
-123.55,38.05,9.95984935760498
-123.55,37.95,9.72124862670898
-123.55,37.85,9.74636363983154
-123.55,37.75,9.96644496917725
-123.55,37.65,10.0392961502075
-123.55,37.55,9.90340805053711
-123.55,37.45,9.4406099319458
-123.55,37.35,9.45716571807861
-123.55,37.25,9.98107147216797
-123.55,37.15,10.0708208084106
-123.55,37.05,9.92079544067383
-123.55,36.95,9.84817981719971
-123.55,36.85,9.71248245239258
-123.55,36.75,9.83098220825195
-123.55,36.65,9.66291999816895
-123.55,36.55,9.61605644226074
-123.55,36.45,9.58626842498779
-123.55,36.35,9.59079456329346
-123.55,36.25,9.61216354370117
-123.55,36.15,9.51093006134033
-123.55,36.05,9.49565124511719
-123.45,38.65,4.9362154006958
-123.45,38.55,6.76851320266724
-123.45,38.45,8.02268028259277
-123.45,38.35,8.74811363220215
-123.45,38.25,8.62168312072754
-123.45,38.15,8.6369457244873
-123.45,38.05,8.60382556915283
-123.45,37.95,9.71314716339111
-123.45,37.85,9.78042125701904
-123.45,37.75,10.0761165618896
-123.45,37.65,10.0592527389526
-123.45,37.55,9.90288352966309
-123.45,37.45,9.45746040344238
-123.45,37.35,9.44811058044434
-123.45,37.25,9.94564819335938
-123.45,37.15,10.0702333450317
-123.45,37.05,10.0527391433716
-123.45,36.95,9.88414192199707
-123.45,36.85,9.82797431945801
-123.45,36.75,9.84934425354004
-123.45,36.65,9.64040470123291
-123.45,36.55,9.53933715820312
-123.45,36.45,9.50215244293213
-123.45,36.35,9.51519298553467
-123.45,36.25,9.5047435760498
-123.45,36.15,9.60793685913086
-123.45,36.05,9.49022674560547
-123.45,35.95,9.21589946746826
-123.45,35.85,9.17670059204102
-123.35,38.55,4.85261106491089
-123.35,38.45,6.42712688446045
-123.35,38.35,7.58915996551514
-123.35,38.25,8.35547065734863
-123.35,38.15,8.73692321777344
-123.35,38.05,7.89694452285767
-123.35,37.95,7.2640118598938
-123.35,37.85,8.39819431304932
-123.35,37.75,9.95277881622314
-123.35,37.65,9.97793483734131
-123.35,37.55,9.79612255096436
-123.35,37.45,9.73886489868164
-123.35,37.35,9.70211410522461
-123.35,37.25,9.90612983703613
-123.35,37.15,10.0877704620361
-123.35,37.05,10.0658798217773
-123.35,36.95,10.0748348236084
-123.35,36.85,9.87517356872559
-123.35,36.75,9.86874198913574
-123.35,36.65,9.76936912536621
-123.35,36.55,9.31186389923096
-123.35,36.45,9.29103183746338
-123.35,36.35,9.29512786865234
-123.35,36.25,9.48231792449951
-123.35,36.15,9.48520755767822
-123.35,36.05,9.22353649139404
-123.35,35.95,9.19461727142334
-123.35,35.85,9.1825590133667
-123.35,35.75,9.18395042419434
-123.35,35.65,9.06118106842041
-123.25,38.45,3.83075428009033
-123.25,38.35,6.0772271156311
-123.25,38.25,7.12992715835571
-123.25,38.15,7.1079888343811
-123.25,38.05,6.88782501220703
-123.25,37.95,7.25452280044556
-123.25,37.85,7.26204538345337
-123.25,37.75,9.43661022186279
-123.25,37.65,9.94515991210938
-123.25,37.55,9.92148303985596
-123.25,37.45,9.84704113006592
-123.25,37.35,9.85519790649414
-123.25,37.25,9.94149112701416
-123.25,37.15,10.0317401885986
-123.25,37.05,10.0750284194946
-123.25,36.95,10.1595230102539
-123.25,36.85,10.0263509750366
-123.25,36.75,9.8337869644165
-123.25,36.65,9.760329246521
-123.25,36.55,9.24351596832275
-123.25,36.45,9.34047031402588
-123.25,36.35,9.21604156494141
-123.25,36.25,9.19246482849121
-123.25,36.15,9.12719917297363
-123.25,36.05,9.01490783691406
-123.25,35.95,9.18112277984619
-123.25,35.85,9.19516944885254
-123.25,35.75,9.2056884765625
-123.25,35.65,9.07077693939209
-123.25,35.55,9.03335189819336
-123.15,38.45,5.50054216384888
-123.15,38.35,3.94220352172852
-123.15,38.25,5.16689682006836
-123.15,38.15,6.30227136611938
-123.15,38.05,7.35443019866943
-123.15,37.95,6.69551420211792
-123.15,37.85,7.20438861846924
-123.15,37.75,8.5216121673584
-123.15,37.65,9.38303565979004
-123.15,37.55,9.89834022521973
-123.15,37.45,9.88145160675049
-123.15,37.35,9.88511943817139
-123.15,37.25,9.93081188201904
-123.15,37.15,9.97871208190918
-123.15,37.05,10.0562963485718
-123.15,36.95,10.1836214065552
-123.15,36.85,10.0628261566162
-123.15,36.75,9.79423809051514
-123.15,36.65,9.79416561126709
-123.15,36.55,9.55150318145752
-123.15,36.45,9.44448375701904
-123.15,36.35,9.19164180755615
-123.15,36.25,9.05782413482666
-123.15,36.15,8.96444988250732
-123.15,36.05,9.00229454040527
-123.15,35.95,9.18818187713623
-123.15,35.85,9.20099067687988
-123.15,35.75,9.23360538482666
-123.15,35.65,9.11605072021484
-123.15,35.55,9.08197402954102
-123.15,35.45,9.05747127532959
-123.05,38.25,4.65812683105469
-123.05,38.15,4.16983938217163
-123.05,37.95,5.26591682434082
-123.05,37.85,7.10218524932861
-123.05,37.75,6.91057920455933
-123.05,37.65,8.48761081695557
-123.05,37.55,9.83713436126709
-123.05,37.45,9.89516162872314
-123.05,37.35,9.93233394622803
-123.05,37.25,9.90567779541016
-123.05,37.15,9.91965770721436
-123.05,37.05,9.97351551055908
-123.05,36.95,10.0931301116943
-123.05,36.85,9.96266651153564
-123.05,36.75,9.89814567565918
-123.05,36.65,9.71830463409424
-123.05,36.55,9.77449035644531
-123.05,36.45,9.38357734680176
-123.05,36.35,9.14798641204834
-123.05,36.25,8.94452953338623
-123.05,36.15,8.92990303039551
-123.05,36.05,8.9897871017456
-123.05,35.95,9.21396923065186
-123.05,35.85,9.21817207336426
-123.05,35.75,9.25607585906982
-123.05,35.65,9.22856616973877
-123.05,35.55,9.28473472595215
-123.05,35.45,9.23531436920166
-123.05,35.35,9.0391845703125
-122.95,37.95,4.43379974365234
-122.95,37.85,7.02049112319946
-122.95,37.75,6.84529304504395
-122.95,37.65,6.8570818901062
-122.95,37.55,8.57318305969238
-122.95,37.45,9.05529403686523
-122.95,37.35,9.83283042907715
-122.95,37.25,9.76437091827393
-122.95,37.15,9.90342998504639
-122.95,37.05,9.9752950668335
-122.95,36.95,9.98661613464355
-122.95,36.85,9.93271255493164
-122.95,36.75,9.89555263519287
-122.95,36.65,9.63023090362549
-122.95,36.55,9.51839733123779
-122.95,36.45,9.1699390411377
-122.95,36.35,9.06499481201172
-122.95,36.25,8.8834981918335
-122.95,36.15,8.94001007080078
-122.95,36.05,9.02194690704346
-122.95,35.95,9.33170795440674
-122.95,35.85,9.46479988098145
-122.95,35.75,9.45916652679443
-122.95,35.65,9.44241428375244
-122.95,35.55,9.30806350708008
-122.95,35.45,9.25242710113525
-122.95,35.35,9.07599830627441
-122.95,35.25,8.83686065673828
-122.85,37.95,4.2703104019165
-122.85,37.85,4.31252479553223
-122.85,37.75,6.69727802276611
-122.85,37.65,6.81324529647827
-122.85,37.55,6.95977830886841
-122.85,37.45,7.25107860565186
-122.85,37.35,8.95168590545654
-122.85,37.25,9.2163257598877
-122.85,37.15,9.81196022033691
-122.85,37.05,9.98444938659668
-122.85,36.95,9.95629119873047
-122.85,36.85,9.92018032073975
-122.85,36.75,9.88435363769531
-122.85,36.65,9.42448616027832
-122.85,36.55,9.27120399475098
-122.85,36.45,9.24757957458496
-122.85,36.35,9.22442150115967
-122.85,36.25,9.21605014801025
-122.85,36.15,9.34425354003906
-122.85,36.05,9.29166984558105
-122.85,35.95,9.52123737335205
-122.85,35.85,9.51749992370605
-122.85,35.75,9.46961212158203
-122.85,35.65,9.43052864074707
-122.85,35.55,9.42772388458252
-122.85,35.45,9.39899158477783
-122.85,35.35,9.23558807373047
-122.85,35.25,8.8727216720581
-122.85,35.15,8.76561641693115
-122.75,37.85,3.81911945343018
-122.75,37.75,5.72559261322021
-122.75,37.65,6.51947736740112
-122.75,37.55,7.42354965209961
-122.75,37.45,7.33615779876709
-122.75,37.35,7.8576455116272
-122.75,37.25,8.70517158508301
-122.75,37.15,9.60000324249268
-122.75,37.05,9.95559978485107
-122.75,36.95,9.92313003540039
-122.75,36.85,9.78898525238037
-122.75,36.75,9.7335376739502
-122.75,36.65,9.77829647064209
-122.75,36.55,9.28276824951172
-122.75,36.45,9.25013542175293
-122.75,36.35,9.24416351318359
-122.75,36.25,9.26553726196289
-122.75,36.15,9.32621002197266
-122.75,36.05,9.34116077423096
-122.75,35.95,9.54119682312012
-122.75,35.85,9.52721405029297
-122.75,35.75,9.5008602142334
-122.75,35.65,9.46774387359619
-122.75,35.55,9.43451023101807
-122.75,35.45,9.27904987335205
-122.75,35.35,9.13624095916748
-122.75,35.25,8.82043075561523
-122.75,35.15,8.69065093994141
-122.75,35.05,8.46339511871338
-122.65,37.85,7.10493421554565
-122.65,37.75,4.95012950897217
-122.65,37.65,4.82731533050537
-122.65,37.55,6.50299549102783
-122.65,37.45,6.75667572021484
-122.65,37.35,7.21595335006714
-122.65,37.25,7.96528100967407
-122.65,37.15,8.13032722473145
-122.65,37.05,9.17260551452637
-122.65,36.95,9.89176368713379
-122.65,36.85,9.66634368896484
-122.65,36.75,9.70296955108643
-122.65,36.65,9.83606433868408
-122.65,36.55,9.46607971191406
-122.65,36.45,9.4298505783081
-122.65,36.35,9.32021713256836
-122.65,36.25,9.37934589385986
-122.65,36.15,9.47753143310547
-122.65,36.05,9.41200065612793
-122.65,35.95,9.50566005706787
-122.65,35.85,9.51908779144287
-122.65,35.75,9.53905487060547
-122.65,35.65,9.518310546875
-122.65,35.55,9.28497505187988
-122.65,35.45,9.25924682617188
-122.65,35.35,9.06652355194092
-122.65,35.25,8.83518695831299
-122.65,35.15,8.56594848632812
-122.65,35.05,8.31292057037354
-122.65,34.95,8.47878456115723
-122.55,37.45,4.74565887451172
-122.55,37.35,5.04348373413086
-122.55,37.25,6.31384706497192
-122.55,37.15,6.75541162490845
-122.55,37.05,7.46244525909424
-122.55,36.95,9.75283622741699
-122.55,36.85,9.88703155517578
-122.55,36.75,9.52708721160889
-122.55,36.65,9.5224142074585
-122.55,36.55,9.53819179534912
-122.55,36.45,9.58369159698486
-122.55,36.35,9.49550628662109
-122.55,36.25,9.46653747558594
-122.55,36.15,9.53645133972168
-122.55,36.05,9.56031894683838
-122.55,35.95,9.5816125869751
-122.55,35.85,9.57065677642822
-122.55,35.75,9.51821613311768
-122.55,35.65,9.39173698425293
-122.55,35.55,9.31390190124512
-122.55,35.45,9.23387241363525
-122.55,35.35,9.04050064086914
-122.55,35.25,8.81689262390137
-122.55,35.15,8.7396354675293
-122.55,35.05,8.7058162689209
-122.55,34.95,8.83098316192627
-122.55,34.85,9.10039138793945
-122.45,37.15,5.12080192565918
-122.45,37.05,6.75128412246704
-122.45,36.95,9.63617038726807
-122.45,36.85,9.91200256347656
-122.45,36.75,9.50743579864502
-122.45,36.65,9.43062114715576
-122.45,36.55,9.42130470275879
-122.45,36.45,9.50419902801514
-122.45,36.35,9.48976135253906
-122.45,36.25,9.4985761642456
-122.45,36.15,9.49614238739014
-122.45,36.05,9.50394439697266
-122.45,35.95,9.51146697998047
-122.45,35.85,9.51788139343262
-122.45,35.75,9.54349040985107
-122.45,35.65,9.51859092712402
-122.45,35.55,9.37949562072754
-122.45,35.45,9.3127031326294
-122.45,35.35,9.02412605285645
-122.45,35.25,8.87177085876465
-122.45,35.15,8.86054420471191
-122.45,35.05,8.8039140701294
-122.45,34.95,8.89990711212158
-122.45,34.85,9.00020599365234
-122.45,34.75,9.01764106750488
-122.35,37.15,7.21330785751343
-122.35,37.05,5.22191333770752
-122.35,36.95,8.43316268920898
-122.35,36.85,9.24412727355957
-122.35,36.75,9.06197834014893
-122.35,36.65,9.20127010345459
-122.35,36.55,9.39299011230469
-122.35,36.45,9.515944480896
-122.35,36.35,9.56067276000977
-122.35,36.25,9.87845230102539
-122.35,36.15,9.69530582427979
-122.35,36.05,9.58728122711182
-122.35,35.95,9.50328540802002
-122.35,35.85,9.51702785491943
-122.35,35.75,9.49112319946289
-122.35,35.65,9.44647216796875
-122.35,35.55,9.50540542602539
-122.35,35.45,9.48065567016602
-122.35,35.35,9.11487770080566
-122.35,35.25,8.8200855255127
-122.35,35.15,9.03325462341309
-122.35,35.05,9.14820957183838
-122.35,34.95,9.00890064239502
-122.35,34.85,9.09251308441162
-122.35,34.75,9.16307830810547
-122.35,34.65,9.06843948364258
-122.25,37.05,7.41810417175293
-122.25,36.95,5.43129968643188
-122.25,36.85,9.18203639984131
-122.25,36.75,8.9014139175415
-122.25,36.65,9.07289505004883
-122.25,36.55,9.18683528900146
-122.25,36.45,9.69366550445557
-122.25,36.35,9.85151672363281
-122.25,36.25,10.0112838745117
-122.25,36.15,9.93059730529785
-122.25,36.05,9.621506690979
-122.25,35.95,9.59727573394775
-122.25,35.85,9.5100908279419
-122.25,35.75,9.48897457122803
-122.25,35.65,9.43149757385254
-122.25,35.55,9.46095371246338
-122.25,35.45,9.51439380645752
-122.25,35.35,9.11957550048828
-122.25,35.25,9.0448751449585
-122.25,35.15,9.04525184631348
-122.25,35.05,9.04865169525146
-122.25,34.95,9.12174129486084
-122.25,34.85,9.2919511795044
-122.25,34.75,9.17609119415283
-122.25,34.65,8.90377235412598
-122.25,34.55,8.80393218994141
-122.25,34.45,8.77359580993652
-122.25,34.35,8.75588703155518
-122.25,34.25,8.71303081512451
-122.15,36.95,3.89719128608704
-122.15,36.85,7.44899082183838
-122.15,36.75,8.85982513427734
-122.15,36.65,8.91204452514648
-122.15,36.55,9.35229873657227
-122.15,36.45,9.53197383880615
-122.15,36.35,9.40691375732422
-122.15,36.25,9.42701244354248
-122.15,36.15,9.7102460861206
-122.15,36.05,9.66124439239502
-122.15,35.95,9.67787647247314
-122.15,35.85,9.63493728637695
-122.15,35.75,9.47915554046631
-122.15,35.65,9.38932991027832
-122.15,35.55,9.39998149871826
-122.15,35.45,9.360426902771
-122.15,35.35,8.89768695831299
-122.15,35.25,8.96372318267822
-122.15,35.15,9.14881038665771
