"x","y","layer"
-127.25,37.75,0.000529488315805793
-127.15,37.75,0.000533069716766477
-127.05,37.75,0.000534150341991335
-126.95,37.75,0.000533703481778502
-126.85,37.75,0.000528219970874488
-126.75,37.75,0.000553650956135243
-126.65,37.75,0.000541829445865005
-126.55,37.75,0.000489555823151022
-126.45,37.75,0.000447578349849209
-126.35,37.75,0.000435246067354456
-126.25,37.75,0.00042754938476719
-126.15,37.75,0.000405673898058012
-126.05,37.75,0.000473189778858796
-125.95,37.75,0.000486200791783631
-125.85,37.75,0.000510530837345868
-125.75,37.75,0.000500936701428145
-125.65,37.75,0.000507612247020006
-125.55,37.75,0.000516329950187355
-125.45,37.75,0.000506077951285988
-125.35,37.75,0.000503200804814696
-125.25,37.75,0.000503756804391742
-125.15,37.75,0.000528270553331822
-125.05,37.75,0.000545476505067199
-124.95,37.75,0.000551382487174124
-124.85,37.75,0.000555507314857095
-124.75,37.75,0.000565266527701169
-124.65,37.75,0.000688821543008089
-124.55,37.75,0.000784849922638386
-124.45,37.75,0.000848344701807946
-124.35,37.75,0.000976982060819864
-124.25,37.75,0.00122935976833105
-124.15,37.75,0.00143029529135674
-124.05,37.75,0.00192200543824583
-123.95,37.75,0.0049466360360384
-123.85,37.75,0.00291874539107084
-123.75,37.75,0.0087552247568965
-123.65,37.75,0.0152888838201761
-123.55,37.75,0.0168347284197807
-123.45,37.75,0.0196023359894753
-123.35,37.75,0.0279601365327835
-123.25,37.75,0.0248216018080711
-123.15,37.75,0.0185655411332846
-123.05,37.75,0.0092210341244936
-122.95,37.75,0.0125944893807173
-122.85,37.75,0.0114769097417593
-122.75,37.75,0.00426273047924042
-122.65,37.75,0.00341824605129659
-131.65,37.65,0.000935592572204769
-131.55,37.65,0.000922782579436898
-131.45,37.65,0.000837835716083646
-131.35,37.65,0.000814362952951342
-131.25,37.65,0.000853208417538553
-131.15,37.65,0.000805279589258134
-131.05,37.65,0.000735710898879915
-130.95,37.65,0.000726437312550843
-130.85,37.65,0.000762982410378754
-130.75,37.65,0.000788392790127546
-130.65,37.65,0.00080430565867573
-130.55,37.65,0.000813652703072876
-130.45,37.65,0.000849438190925866
-130.35,37.65,0.000882242631632835
-130.25,37.65,0.00093989894958213
-130.15,37.65,0.000950802175793797
-130.05,37.65,0.000899485603440553
-129.95,37.65,0.000789865618571639
-129.85,37.65,0.000681787787470967
-129.75,37.65,0.000603247492108494
-129.65,37.65,0.000591282150708139
-129.55,37.65,0.000544960435945541
-129.45,37.65,0.000490734586492181
-129.35,37.65,0.000443698343588039
-129.25,37.65,0.000431811466114596
-129.15,37.65,0.000451554049504921
-129.05,37.65,0.000474401458632201
-128.95,37.65,0.00047966546844691
-128.85,37.65,0.000503039103932679
-128.75,37.65,0.000518317159730941
-128.65,37.65,0.000521905836649239
-128.55,37.65,0.000597939942963421
-128.45,37.65,0.000599717779550701
-128.35,37.65,0.000596450758166611
-128.25,37.65,0.000512467522639781
-128.15,37.65,0.000493321917019784
-128.05,37.65,0.000496988766826689
-127.95,37.65,0.000491457351017743
-127.85,37.65,0.000416281429352239
-127.75,37.65,0.00038090834277682
-127.65,37.65,0.00038528349250555
-127.55,37.65,0.000413524830946699
-127.45,37.65,0.000459871080238372
-127.35,37.65,0.000484508695080876
-127.25,37.65,0.000505284406244755
-127.15,37.65,0.000528780103195459
-127.05,37.65,0.000556036015041173
-126.95,37.65,0.000566805596463382
-126.85,37.65,0.000568993971683085
-126.75,37.65,0.000547586125321686
-126.65,37.65,0.000516207423061132
-126.55,37.65,0.000487737415824085
-126.45,37.65,0.000469444436021149
-126.35,37.65,0.000449337007012218
-126.25,37.65,0.000429531530244276
-126.15,37.65,0.0004151351749897
-126.05,37.65,0.000465952267404646
-125.95,37.65,0.000478207715786994
-125.85,37.65,0.000496879278216511
-125.75,37.65,0.000444006553152576
-125.65,37.65,0.000455850822618231
-125.55,37.65,0.000470776692964137
-125.45,37.65,0.00046749523608014
-125.35,37.65,0.000476319197332487
-125.25,37.65,0.000477619119919837
-125.15,37.65,0.000495825021062046
-125.05,37.65,0.000506817421410233
-124.95,37.65,0.000564691552426666
-124.85,37.65,0.000546563940588385
-124.75,37.65,0.00058012711815536
-124.65,37.65,0.000734167464543134
-124.55,37.65,0.000913441239390522
-124.45,37.65,0.00108713307417929
-124.35,37.65,0.00113024970050901
-124.25,37.65,0.00115586572792381
-124.15,37.65,0.00127601227723062
-124.05,37.65,0.00153821473941207
-123.95,37.65,0.00303520658053458
-123.85,37.65,0.00378624675795436
-123.75,37.65,0.00583552103489637
-123.65,37.65,0.0106819244101644
-123.55,37.65,0.0157727599143982
-123.45,37.65,0.018019812181592
-123.35,37.65,0.0219045169651508
-123.25,37.65,0.0199867356568575
-123.15,37.65,0.0154638700187206
-123.05,37.65,0.0104460483416915
-122.95,37.65,0.0112542053684592
-122.85,37.65,0.0143652856349945
-122.75,37.65,0.00586374942213297
-122.65,37.65,0.00403631292283535
-131.65,37.55,0.00112491997424513
-131.55,37.55,0.00121309433598071
-131.45,37.55,0.00117897102609277
-131.35,37.55,0.00101985619403422
-131.25,37.55,0.00108150602318347
-131.15,37.55,0.00097467633895576
-131.05,37.55,0.000819717242848128
-130.95,37.55,0.000753755972255021
-130.85,37.55,0.000769401784054935
-130.75,37.55,0.000742461008485407
-130.65,37.55,0.000703890866134316
-130.55,37.55,0.00077137170592323
-130.45,37.55,0.00076653651194647
-130.35,37.55,0.000774873013142496
-130.25,37.55,0.000859807652886957
-130.15,37.55,0.000962199759669602
-130.05,37.55,0.000947745167650282
-129.95,37.55,0.000858341227285564
-129.85,37.55,0.000744979362934828
-129.75,37.55,0.000648657325655222
-129.65,37.55,0.00058109441306442
-129.55,37.55,0.000571509939618409
-129.45,37.55,0.000514167651999742
-129.35,37.55,0.000448148784926161
-129.25,37.55,0.000431258231401443
-129.15,37.55,0.00045327068073675
-129.05,37.55,0.000493964820634574
-128.95,37.55,0.000535474449861795
-128.85,37.55,0.000560949672944844
-128.75,37.55,0.000573946628719568
-128.65,37.55,0.000535355473402888
-128.55,37.55,0.000471457955427468
-128.45,37.55,0.000431197986472398
-128.35,37.55,0.000420023570768535
-128.25,37.55,0.000408112915465608
-128.15,37.55,0.000380087149096653
-128.05,37.55,0.000392812478821725
-127.95,37.55,0.000415342510677874
-127.85,37.55,0.000422096694819629
-127.75,37.55,0.00040500084287487
-127.65,37.55,0.000409461616072804
-127.55,37.55,0.000428363477112725
-127.45,37.55,0.000464801560156047
-127.35,37.55,0.000472899992018938
-127.25,37.55,0.00049184140516445
-127.15,37.55,0.000528051343280822
-127.05,37.55,0.000551743898540735
-126.95,37.55,0.000575246172957122
-126.85,37.55,0.000585685018450022
-126.75,37.55,0.000556963379494846
-126.65,37.55,0.00053840788314119
-126.55,37.55,0.00050869642291218
-126.45,37.55,0.000476260698633268
-126.35,37.55,0.000452546315500513
-126.25,37.55,0.000449590414064005
-126.15,37.55,0.000440940289990976
-126.05,37.55,0.000465813558548689
-125.95,37.55,0.000488386664073914
-125.85,37.55,0.000469314371002838
-125.75,37.55,0.000444495090050623
-125.65,37.55,0.000448855455033481
-125.55,37.55,0.000451991829322651
-125.45,37.55,0.000469677877845243
-125.35,37.55,0.000455299246823415
-125.25,37.55,0.000440982694271952
-125.15,37.55,0.000468973536044359
-125.05,37.55,0.000488529563881457
-124.95,37.55,0.000501431233715266
-124.85,37.55,0.000570867559872568
-124.75,37.55,0.000613972428254783
-124.65,37.55,0.000722226861398667
-124.55,37.55,0.000974947703070939
-124.45,37.55,0.00115010410081595
-124.35,37.55,0.00130858120974153
-124.25,37.55,0.00135650229640305
-124.15,37.55,0.00140973308589309
-124.05,37.55,0.00154328357893974
-123.95,37.55,0.00213665422052145
-123.85,37.55,0.00449769338592887
-123.75,37.55,0.00284383818507195
-123.65,37.55,0.00676391366869211
-123.55,37.55,0.0105827851220965
-123.45,37.55,0.0169443618506193
-123.35,37.55,0.021021980792284
-123.25,37.55,0.0188137404620647
-123.15,37.55,0.0159625019878149
-123.05,37.55,0.0120902927592397
-122.95,37.55,0.0101908147335052
-122.85,37.55,0.0163512397557497
-122.75,37.55,0.00751932244747877
-122.65,37.55,0.00472686532884836
-131.65,37.45,0.00136251875665039
-131.55,37.45,0.00148767873179168
-131.45,37.45,0.00151275750249624
-131.35,37.45,0.00123733840882778
-131.25,37.45,0.00114690454211086
-131.15,37.45,0.00102557288482785
-131.05,37.45,0.00090276770060882
-130.95,37.45,0.000757201050873846
-130.85,37.45,0.000716058944817632
-130.75,37.45,0.000675459450576454
-130.65,37.45,0.000652576331049204
-130.55,37.45,0.000712156121153384
-130.45,37.45,0.000725400284864008
-130.35,37.45,0.00074103003134951
-130.25,37.45,0.000819764100015163
-130.15,37.45,0.000967848638538271
-130.05,37.45,0.00104819401167333
-129.95,37.45,0.000979257863946259
-129.85,37.45,0.000856163911521435
-129.75,37.45,0.000727146631106734
-129.65,37.45,0.00062695553060621
-129.55,37.45,0.000606740999501199
-129.45,37.45,0.000540925888344646
-129.35,37.45,0.000469313701614738
-129.25,37.45,0.000429982377681881
-129.15,37.45,0.000445075856987387
-129.05,37.45,0.000484686170239002
-128.95,37.45,0.000536212930455804
-128.85,37.45,0.000570048112422228
-128.75,37.45,0.000570471805986017
-128.65,37.45,0.00053702580044046
-128.55,37.45,0.000421244214521721
-128.45,37.45,0.000406487408326939
-128.35,37.45,0.000413040659623221
-128.25,37.45,0.0004124773258809
-128.15,37.45,0.000407799758249894
-128.05,37.45,0.000410920038120821
-127.95,37.45,0.000435305992141366
-127.85,37.45,0.000443294178694487
-127.75,37.45,0.000455596105894074
-127.65,37.45,0.000481674738693982
-127.55,37.45,0.000483569514472038
-127.45,37.45,0.000504516530781984
-127.35,37.45,0.000517673615831882
-127.25,37.45,0.000522498739883304
-127.15,37.45,0.000533598300535232
-127.05,37.45,0.000546973140444607
-126.95,37.45,0.000560065032914281
-126.85,37.45,0.000581629807129502
-126.75,37.45,0.000558844767510891
-126.65,37.45,0.000561750668566674
-126.55,37.45,0.000567615847103298
-126.45,37.45,0.000530427030753344
-126.35,37.45,0.000515799212735146
-126.25,37.45,0.000497778062708676
-126.15,37.45,0.000484500138554722
-126.05,37.45,0.000513598206453025
-125.95,37.45,0.000513277016580105
-125.85,37.45,0.000479731883388013
-125.75,37.45,0.00045265830704011
-125.65,37.45,0.000467726786155254
-125.55,37.45,0.000463206699350849
-125.45,37.45,0.000432811764767393
-125.35,37.45,0.000425300357164815
-125.25,37.45,0.000435900641605258
-125.15,37.45,0.000408992491429672
-125.05,37.45,0.000431731779826805
-124.95,37.45,0.000472915446152911
-124.85,37.45,0.000564763380680233
-124.75,37.45,0.000651038601063192
-124.65,37.45,0.000784063886385411
-124.55,37.45,0.000940941623412073
-124.45,37.45,0.00110942253377289
-124.35,37.45,0.00121209281496704
-124.25,37.45,0.00127488141879439
-124.15,37.45,0.00139975966885686
-124.05,37.45,0.00147635326720774
-123.95,37.45,0.00191398407332599
-123.85,37.45,0.00400115549564362
-123.75,37.45,0.00313342153094709
-123.65,37.45,0.00301622902043164
-123.55,37.45,0.00754606537520885
-123.45,37.45,0.0139960506930947
-123.35,37.45,0.0167898368090391
-123.25,37.45,0.0189991295337677
-123.15,37.45,0.0191362425684929
-123.05,37.45,0.0156293623149395
-122.95,37.45,0.00868800934404135
-122.85,37.45,0.0166472084820271
-122.75,37.45,0.0108597287908196
-122.65,37.45,0.00638572312891483
-122.55,37.45,0.00657216552644968
-131.65,37.35,0.00140463968273252
-131.55,37.35,0.00148692331276834
-131.45,37.35,0.00158242869656533
-131.35,37.35,0.00137739686761051
-131.25,37.35,0.00132307212334126
-131.15,37.35,0.00112499087117612
-131.05,37.35,0.000968709937296808
-130.95,37.35,0.00081874179886654
-130.85,37.35,0.000755630084313452
-130.75,37.35,0.000746108475141227
-130.65,37.35,0.00070128048537299
-130.55,37.35,0.00070964964106679
-130.45,37.35,0.000688142841681838
-130.35,37.35,0.000715019821655005
-130.25,37.35,0.000792692182585597
-130.15,37.35,0.000959694327320904
-130.05,37.35,0.0010238082613796
-129.95,37.35,0.000994988949969411
-129.85,37.35,0.000929221452679485
-129.75,37.35,0.000785545795224607
-129.65,37.35,0.000666936219204217
-129.55,37.35,0.000639862380921841
-129.45,37.35,0.00058085669297725
-129.35,37.35,0.000540016102604568
-129.25,37.35,0.00051310972776264
-129.15,37.35,0.000509350094944239
-129.05,37.35,0.000543773057870567
-128.95,37.35,0.000595335382968187
-128.85,37.35,0.000603420659899712
-128.75,37.35,0.000543563684914261
-128.65,37.35,0.000443873781478032
-128.55,37.35,0.00037397225969471
-128.45,37.35,0.000388266955269501
-128.35,37.35,0.000386565894586965
-128.25,37.35,0.000372138456441462
-128.15,37.35,0.00037812371738255
-128.05,37.35,0.000390496687032282
-127.95,37.35,0.000439919618656859
-127.85,37.35,0.00047488501877524
-127.75,37.35,0.00048708138638176
-127.65,37.35,0.000524615868926048
-127.55,37.35,0.000515702413395047
-127.45,37.35,0.000538295367732644
-127.35,37.35,0.000550710246898234
-127.25,37.35,0.000573018100112677
-127.15,37.35,0.00057555316016078
-127.05,37.35,0.000546719005797058
-126.95,37.35,0.000536768813617527
-126.85,37.35,0.000527986616361886
-126.75,37.35,0.000528268865309656
-126.65,37.35,0.000540564651601017
-126.55,37.35,0.000568824412766844
-126.45,37.35,0.000564550573471934
-126.35,37.35,0.000571567972656339
-126.25,37.35,0.000561973138246685
-126.15,37.35,0.000538467720616609
-126.05,37.35,0.000550495111383498
-125.95,37.35,0.000522275629919022
-125.85,37.35,0.000502015114761889
-125.75,37.35,0.000469731516204774
-125.65,37.35,0.000459488888736814
-125.55,37.35,0.000448134349426255
-125.45,37.35,0.000461677147541195
-125.35,37.35,0.000438742456026375
-125.25,37.35,0.000442186486907303
-125.15,37.35,0.000419979332946241
-125.05,37.35,0.000411625747801736
-124.95,37.35,0.00045496947132051
-124.85,37.35,0.000561585125979036
-124.75,37.35,0.000687394989654422
-124.65,37.35,0.000848117226269096
-124.55,37.35,0.000980631564743817
-124.45,37.35,0.00112125324085355
-124.35,37.35,0.00123027293011546
-124.25,37.35,0.00129205372650176
-124.15,37.35,0.00122814252972603
-124.05,37.35,0.00133609760086983
-123.95,37.35,0.00173013773746789
-123.85,37.35,0.00331778381951153
-123.75,37.35,0.00351850595325232
-123.65,37.35,0.0024120188318193
-123.55,37.35,0.0049417051486671
-123.45,37.35,0.0112268077209592
-123.35,37.35,0.0129000507295132
-123.25,37.35,0.0176436249166727
-123.15,37.35,0.0205826535820961
-123.05,37.35,0.0178454872220755
-122.95,37.35,0.0119090201333165
-122.85,37.35,0.00964196212589741
-122.75,37.35,0.0164015479385853
-122.65,37.35,0.0159837417304516
-122.55,37.35,0.0123676303774118
-131.65,37.25,0.00128589710220695
-131.55,37.25,0.00141549168620259
-131.45,37.25,0.00143158715218306
-131.35,37.25,0.00136471807491034
-131.25,37.25,0.00144774711225182
-131.15,37.25,0.00118147977627814
-131.05,37.25,0.00100930605549365
-130.95,37.25,0.000909275317098945
-130.85,37.25,0.000852503173518926
-130.75,37.25,0.000763183983508497
-130.65,37.25,0.000754027161747217
-130.55,37.25,0.000767489371355623
-130.45,37.25,0.000736189249437302
-130.35,37.25,0.00076080352300778
-130.25,37.25,0.000819294131360948
-130.15,37.25,0.000947291438933462
-130.05,37.25,0.00094463222194463
-129.95,37.25,0.000925483705941588
-129.85,37.25,0.000927365384995937
-129.75,37.25,0.000797615968622267
-129.65,37.25,0.000648161163553596
-129.55,37.25,0.0006230627768673
-129.45,37.25,0.000611719849985093
-129.35,37.25,0.000581468571908772
-129.25,37.25,0.000563217676244676
-129.15,37.25,0.000558178639039397
-129.05,37.25,0.000574316014535725
-128.95,37.25,0.000597058678977191
-128.85,37.25,0.000571402197238058
-128.75,37.25,0.000456855806987733
-128.65,37.25,0.000394198548747227
-128.55,37.25,0.000388610962545499
-128.45,37.25,0.000388259592000395
-128.35,37.25,0.000391678098822013
-128.25,37.25,0.000399089680286124
-128.15,37.25,0.000388313957955688
-128.05,37.25,0.000404227466788143
-127.95,37.25,0.000480272283311933
-127.85,37.25,0.000500282447319478
-127.75,37.25,0.000513072998728603
-127.65,37.25,0.000523398746736348
-127.55,37.25,0.000529431737959385
-127.45,37.25,0.000539435946848243
-127.35,37.25,0.0005430385353975
-127.25,37.25,0.000552819692529738
-127.15,37.25,0.000552998157218099
-127.05,37.25,0.000559405656531453
-126.95,37.25,0.000566490984056145
-126.85,37.25,0.000564035784918815
-126.75,37.25,0.000541006971616298
-126.65,37.25,0.000534660532139242
-126.55,37.25,0.000599394668824971
-126.45,37.25,0.000621904677245766
-126.35,37.25,0.000612923584412783
-126.25,37.25,0.000597028410993516
-126.15,37.25,0.000582596170715988
-126.05,37.25,0.000564551097340882
-125.95,37.25,0.000601030944380909
-125.85,37.25,0.000702281366102397
-125.75,37.25,0.000676728319376707
-125.65,37.25,0.000592419528402388
-125.55,37.25,0.00055987254017964
-125.45,37.25,0.000558220432139933
-125.35,37.25,0.00050379999447614
-125.25,37.25,0.000485391850816086
-125.15,37.25,0.00040619311039336
-125.05,37.25,0.000431693712016568
-124.95,37.25,0.000507144082803279
-124.85,37.25,0.000630016787908971
-124.75,37.25,0.000757417583372444
-124.65,37.25,0.000869406503625214
-124.55,37.25,0.000979917123913765
-124.45,37.25,0.00110114086419344
-124.35,37.25,0.00104774511419237
-124.25,37.25,0.0010245576268062
-124.15,37.25,0.00104032980743796
-124.05,37.25,0.00119861343409866
-123.95,37.25,0.00150184473022819
-123.85,37.25,0.00297183822840452
-123.75,37.25,0.00343731418251991
-123.65,37.25,0.00253165746107697
-123.55,37.25,0.00473855715245008
-123.45,37.25,0.00778531283140182
-123.35,37.25,0.0102081019431353
-123.25,37.25,0.0177816674113274
-123.15,37.25,0.0233456045389175
-123.05,37.25,0.022968789562583
-122.95,37.25,0.0212548729032278
-122.85,37.25,0.0162758752703667
-122.75,37.25,0.00997333414852619
-122.65,37.25,0.0100118219852448
-122.55,37.25,0.0155102992430329
-131.65,37.15,0.00129067909438163
-131.55,37.15,0.00142708991188556
-131.45,37.15,0.00151730875950307
-131.35,37.15,0.00139691401273012
-131.25,37.15,0.00142923987004906
-131.15,37.15,0.00123189063742757
-131.05,37.15,0.00108327239286155
-130.95,37.15,0.00103636353742331
-130.85,37.15,0.00100824772380292
-130.75,37.15,0.000893543532583863
-130.65,37.15,0.000769085309002548
-130.55,37.15,0.00078774563735351
-130.45,37.15,0.000780083413701504
-130.35,37.15,0.000771781080402434
-130.25,37.15,0.00082791451131925
-130.15,37.15,0.000923100800719112
-130.05,37.15,0.000960192002821714
-129.95,37.15,0.00091967562912032
-129.85,37.15,0.000856561935506761
-129.75,37.15,0.000748728343751281
-129.65,37.15,0.000656442600302398
-129.55,37.15,0.000647649634629488
-129.45,37.15,0.000657614262308925
-129.35,37.15,0.000629186455626041
-129.25,37.15,0.000616721459664404
-129.15,37.15,0.000609507784247398
-129.05,37.15,0.000563619192689657
-128.95,37.15,0.000538964406587183
-128.85,37.15,0.000490610138513148
-128.75,37.15,0.000407569721573964
-128.65,37.15,0.000388695247238502
-128.55,37.15,0.000410357548389584
-128.45,37.15,0.000420184805989265
-128.35,37.15,0.000461711140815169
-128.25,37.15,0.000448774342657998
-128.15,37.15,0.000491267361212522
-128.05,37.15,0.000515182211529464
-127.95,37.15,0.000598805898334831
-127.85,37.15,0.000650214147754014
-127.75,37.15,0.000612617179285735
-127.65,37.15,0.000586907146498561
-127.55,37.15,0.00055362971033901
-127.45,37.15,0.000551345059648156
-127.35,37.15,0.000572196848224849
-127.25,37.15,0.000563779496587813
-127.15,37.15,0.000581631902605295
-127.05,37.15,0.000583767832722515
-126.95,37.15,0.000582761131227016
-126.85,37.15,0.000605719047598541
-126.75,37.15,0.000588161346968263
-126.65,37.15,0.000550062453839928
-126.55,37.15,0.000572916644159704
-126.45,37.15,0.000611087249126285
-126.35,37.15,0.000609200506005436
-126.25,37.15,0.000597968464717269
-126.15,37.15,0.000577632163185626
-126.05,37.15,0.000538075109943748
-125.95,37.15,0.000940313620958477
-125.85,37.15,0.00202613091096282
-125.75,37.15,0.00225502951070666
-125.65,37.15,0.00209875521250069
-125.55,37.15,0.00180187623482198
-125.45,37.15,0.00158945878501981
-125.35,37.15,0.00151675497181714
-125.25,37.15,0.00119667523540556
-125.15,37.15,0.000612484815064818
-125.05,37.15,0.000481986324302852
-124.95,37.15,0.000480541959404945
-124.85,37.15,0.000601645093411207
-124.75,37.15,0.000763482647016644
-124.65,37.15,0.000810894882306457
-124.55,37.15,0.000800165231339633
-124.45,37.15,0.000773968582507223
-124.35,37.15,0.000776296539697796
-124.25,37.15,0.000817958847619593
-124.15,37.15,0.000937575532589108
-124.05,37.15,0.00105889001861215
-123.95,37.15,0.00139291607774794
-123.85,37.15,0.00284829409793019
-123.75,37.15,0.00344034866429865
-123.65,37.15,0.00285111530683935
-123.55,37.15,0.00466226739808917
-123.45,37.15,0.0070074750110507
-123.35,37.15,0.0105840843170881
-123.25,37.15,0.0178445633500814
-123.15,37.15,0.024107689037919
-123.05,37.15,0.029133403673768
-122.95,37.15,0.0302235204726458
-122.85,37.15,0.0278821457177401
-122.75,37.15,0.0242713410407305
-122.65,37.15,0.021248010918498
-122.55,37.15,0.0165374558418989
-122.45,37.15,0.0149408085271716
-131.65,37.05,0.00194055703468621
-131.55,37.05,0.00202100235037506
-131.45,37.05,0.00215050228871405
-131.35,37.05,0.00187322380952537
-131.25,37.05,0.00181159470230341
-131.15,37.05,0.00155079050455242
-131.05,37.05,0.00143285607919097
-130.95,37.05,0.0012095901183784
-130.85,37.05,0.00108524318784475
-130.75,37.05,0.000980932032689452
-130.65,37.05,0.000901752675417811
-130.55,37.05,0.000846324488520622
-130.45,37.05,0.000856803730130196
-130.35,37.05,0.000819547567516565
-130.25,37.05,0.000835466082207859
-130.15,37.05,0.000929011206608266
-130.05,37.05,0.000971046218182892
-129.95,37.05,0.000925138010643423
-129.85,37.05,0.000869098585098982
-129.75,37.05,0.000793505168985575
-129.65,37.05,0.000712895183824003
-129.55,37.05,0.000719332252629101
-129.45,37.05,0.000727204023860395
-129.35,37.05,0.000660431745927781
-129.25,37.05,0.000654900097288191
-129.15,37.05,0.000617330893874168
-129.05,37.05,0.000553358520846814
-128.95,37.05,0.000476286862976849
-128.85,37.05,0.000438167015090585
-128.75,37.05,0.000406006933189929
-128.65,37.05,0.000438166345702484
-128.55,37.05,0.000465103017631918
-128.45,37.05,0.00047278794227168
-128.35,37.05,0.000547488161828369
-128.25,37.05,0.000602768850512803
-128.15,37.05,0.000615173077676445
-128.05,37.05,0.000630888622254133
-127.95,37.05,0.000650896341539919
-127.85,37.05,0.000646718661300838
-127.75,37.05,0.000624148000497371
-127.65,37.05,0.000643393956124783
-127.55,37.05,0.000656314077787101
-127.45,37.05,0.000646234315354377
-127.35,37.05,0.000641238817479461
-127.25,37.05,0.000616240140516311
-127.15,37.05,0.00065121817169711
-127.05,37.05,0.000617369485553354
-126.95,37.05,0.000587956688832492
-126.85,37.05,0.000607737456448376
-126.75,37.05,0.000604262866545469
-126.65,37.05,0.000551279343198985
-126.55,37.05,0.000573481782339513
-126.45,37.05,0.000594762153923512
-126.35,37.05,0.000565329974051565
-126.25,37.05,0.000531637808308005
-126.15,37.05,0.000499825924634933
-126.05,37.05,0.000484194257296622
-125.95,37.05,0.000917515368200839
-125.85,37.05,0.00209293817169964
-125.75,37.05,0.00234065158292651
-125.65,37.05,0.0025173791218549
-125.55,37.05,0.00282846204936504
-125.45,37.05,0.00237546651624143
-125.35,37.05,0.00210729450918734
-125.25,37.05,0.00175987603142858
-125.15,37.05,0.00109102774877101
-125.05,37.05,0.000911588198505342
-124.95,37.05,0.00073412898927927
-124.85,37.05,0.000564018730074167
-124.75,37.05,0.000686761050019413
-124.65,37.05,0.000723170465789735
-124.55,37.05,0.000687718740664423
-124.45,37.05,0.000669790024403483
-124.35,37.05,0.000670296780299395
-124.25,37.05,0.000733988941647112
-124.15,37.05,0.000809239805676043
-124.05,37.05,0.000939414545428008
-123.95,37.05,0.00127482635434717
-123.85,37.05,0.00215167878195643
-123.75,37.05,0.00405221059918404
-123.65,37.05,0.00327108195051551
-123.55,37.05,0.00296584074385464
-123.45,37.05,0.00543740903958678
-123.35,37.05,0.0104587217792869
-123.25,37.05,0.0143261589109898
-123.15,37.05,0.0179003104567528
-123.05,37.05,0.0214752685278654
-122.95,37.05,0.0268393941223621
-122.85,37.05,0.0311469659209251
-122.75,37.05,0.0325527526438236
-122.65,37.05,0.0316511914134026
-122.55,37.05,0.0286167711019516
-122.45,37.05,0.0264642257243395
-122.35,37.05,0.025683531537652
-122.25,37.05,0.0211180727928877
-131.55,36.95,0.00185114750638604
-131.45,36.95,0.00201553502120078
-131.35,36.95,0.00175435282289982
-131.25,36.95,0.00185210385825485
-131.15,36.95,0.00165500061120838
-131.05,36.95,0.00151602667756379
-130.95,36.95,0.00126822094898671
-130.85,36.95,0.00106446561403573
-130.75,36.95,0.000950188783463091
-130.65,36.95,0.000868400209583342
-130.55,36.95,0.00091300078202039
-130.45,36.95,0.0008666324429214
-130.35,36.95,0.000814268365502357
-130.25,36.95,0.000845992937684059
-130.15,36.95,0.000908056565094739
-130.05,36.95,0.00094591366359964
-129.95,36.95,0.000907668727450073
-129.85,36.95,0.000894579105079174
-129.75,36.95,0.00102898082695901
-129.65,36.95,0.000983972451649606
-129.55,36.95,0.000977930845692754
-129.45,36.95,0.000927394954487681
-129.35,36.95,0.000852024764753878
-129.25,36.95,0.000754868786316365
-129.15,36.95,0.000646345724817365
-129.05,36.95,0.000501910340972245
-128.95,36.95,0.000465588585939258
-128.85,36.95,0.000474942178698257
-128.75,36.95,0.000459117582067847
-128.65,36.95,0.000488301389850676
-128.55,36.95,0.000513304607011378
-128.45,36.95,0.000591662421356887
-128.35,36.95,0.00070858298568055
-128.25,36.95,0.000748950231354684
-128.15,36.95,0.000700718024745584
-128.05,36.95,0.000644830288365483
-127.95,36.95,0.000606579531449825
-127.85,36.95,0.000605143839493394
-127.75,36.95,0.000621761777438223
-127.65,36.95,0.000672350346576422
-127.55,36.95,0.000716018839739263
-127.45,36.95,0.000732916872948408
-127.35,36.95,0.000738760747481138
-127.25,36.95,0.000716411275789142
-127.15,36.95,0.000731830426957458
-127.05,36.95,0.000691280118189752
-126.95,36.95,0.000615860160905868
-126.85,36.95,0.000621015671640635
-126.75,36.95,0.000600409344770014
-126.65,36.95,0.000611957395449281
-126.55,36.95,0.000576135353185236
-126.45,36.95,0.000586627458687872
-126.35,36.95,0.000523095251992345
-126.25,36.95,0.00048485302249901
-126.15,36.95,0.000471525389002636
-126.05,36.95,0.000453123386250809
-125.95,36.95,0.000858763349242508
-125.85,36.95,0.00182492402382195
-125.75,36.95,0.00242278189398348
-125.65,36.95,0.00317123252898455
-125.55,36.95,0.00361576536670327
-125.45,36.95,0.00270733679644763
-125.35,36.95,0.00235764170065522
-125.25,36.95,0.00217107916250825
-125.15,36.95,0.00124766142107546
-125.05,36.95,0.000957579526584595
-124.95,36.95,0.000750912528019398
-124.85,36.95,0.00057126791216433
-124.75,36.95,0.000712147913873196
-124.65,36.95,0.000756089692004025
-124.55,36.95,0.00072261510649696
-124.45,36.95,0.000704006815794855
-124.35,36.95,0.0006463861791417
-124.25,36.95,0.00064636510796845
-124.15,36.95,0.000737794733140618
-124.05,36.95,0.000872093660291284
-123.95,36.95,0.00123153894674033
-123.85,36.95,0.00194349430967122
-123.75,36.95,0.00282390555366874
-123.65,36.95,0.00420401338487864
-123.55,36.95,0.00294685130938888
-123.45,36.95,0.00298695685341954
-123.35,36.95,0.00701503735035658
-123.25,36.95,0.010053152218461
